,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
46,29.046664317448933,0.6436411494121507,0.35500184694925946,0.031441969103896496,972,9,2,sqrt,12,True,"{'n_estimators': 972, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': True}",-0.28863776672068725,0.052948495682259344,-0.6739103851370839,-0.30319988539183723,0.29691749654478267,89
47,11.422995885213217,0.32748597678708685,0.12566630045572916,0.020756778665051462,350,9,2,sqrt,18,True,"{'n_estimators': 350, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-0.28172578684041555,0.09195108003396453,-0.639794223227768,-0.276522976678073,0.2987564215617691,53
48,45.79866639773051,1.8007571193357916,0.44600311915079754,0.08616722369451031,883,9,3,sqrt,,False,"{'n_estimators': 883, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.26019690458913297,0.06171769468485777,-0.5981656882422965,-0.26554829938219054,0.26942283723485616,44
49,22.75233046213786,0.6735876066148017,0.25866858164469403,0.025317127615187333,705,11,2,sqrt,20,True,"{'n_estimators': 705, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.28443738473824215,0.059996174215706057,-0.6080638522063527,-0.2775016875762963,0.2727784542409244,54
50,41.449997345606484,1.6216474457152499,0.34133315086364746,0.04601616211918,794,11,2,sqrt,22,False,"{'n_estimators': 794, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 22, 'bootstrap': False}",-0.25271906945947603,0.07570224833485657,-0.5584702156664891,-0.2451623455970362,0.25895495950844993,20
51,31.397667090098064,1.4677707376834839,0.4526650905609131,0.05210241000039407,972,11,3,sqrt,28,True,"{'n_estimators': 972, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 28, 'bootstrap': True}",-0.2825481545414565,0.05081897185994122,-0.634909662294659,-0.28887961499205805,0.27998333934773273,64
52,44.66533017158508,1.5571046012896717,0.4016675154368083,0.0412986632763245,883,11,3,sqrt,30,False,"{'n_estimators': 883, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.26711096237792037,0.06811767556527555,-0.5174584290613429,-0.23881723862466256,0.23989615069899217,10
53,31.805664936701458,1.0698908828469913,0.25066709518432617,0.04413155687920633,616,9,3,sqrt,24,False,"{'n_estimators': 616, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 24, 'bootstrap': False}",-0.270295305600954,0.07177828533420631,-0.6166106485759689,-0.2717092229475722,0.2810353838388732,47
54,11.344664653142294,0.3873127742179372,0.12000099817911784,0.016971131004852556,350,9,2,sqrt,,True,"{'n_estimators': 350, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",-0.2904653684760121,0.0571177198535483,-0.5925900087632076,-0.27531255246189046,0.26545839477019667,50
55,59.65733218193054,2.114530402901029,0.5120004018147787,0.06621610169638988,1150,9,2,sqrt,16,False,"{'n_estimators': 1150, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': False}",-0.29074387414089764,0.0815450460982841,-0.6095148006888828,-0.27290454291049876,0.2824058654542389,48
56,35.11866442362467,1.0272538983837682,0.3733351230621338,0.0953590857456032,1061,9,2,sqrt,24,True,"{'n_estimators': 1061, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 24, 'bootstrap': True}",-0.26997729683297317,0.06141637821850413,-0.637555072890937,-0.2820386638351354,0.28548132431267736,59
57,39.64133095741272,1.131673579993967,0.315001646677653,0.0705154490697361,794,11,3,sqrt,20,False,"{'n_estimators': 794, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': False}",-0.26899147829726694,0.06209749749665716,-0.5641011993998796,-0.2569983934001631,0.2557851671002341,34
58,36.46566160519918,1.1922990155990492,0.3016682465871175,0.01686097565698807,705,10,2,sqrt,18,False,"{'n_estimators': 705, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': False}",-0.2619022579151522,0.07059270457331483,-0.5386279944152822,-0.24331251591903982,0.24906043296042324,15
59,19.84299921989441,0.4643602102325295,0.26866626739501953,0.028005511200396366,616,9,2,sqrt,14,True,"{'n_estimators': 616, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 14, 'bootstrap': True}",-0.2744841706480095,0.09157843028049324,-0.6053897387617754,-0.2627651597097639,0.28465670385871367,41
60,22.137332280476887,0.5368412174312769,0.26200079917907715,0.01639180108707389,705,11,3,sqrt,26,True,"{'n_estimators': 705, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 26, 'bootstrap': True}",-0.2634814757914706,0.04873098495622238,-0.6708637388903749,-0.29520474324187435,0.2946284846155267,76
61,58.457331816355385,2.062979361418921,0.5046672026316324,0.04165154615923461,1150,9,3,sqrt,,False,"{'n_estimators': 1150, 'min_samples_split': 9, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.2591147216716771,0.06134239934278577,-0.5375833106300215,-0.24511854431963762,0.24471060629780653,19
62,56.815998236338295,2.04559256311605,0.4843338330586751,0.07727953196322156,1150,11,3,sqrt,30,False,"{'n_estimators': 1150, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 30, 'bootstrap': False}",-0.2657578362803336,0.06007680192226661,-0.5284614905597164,-0.24471417497259443,0.24073008009016814,18
63,30.246994495391846,0.8895072258063574,0.4049998919169108,0.031015801107921095,972,11,3,sqrt,16,True,"{'n_estimators': 972, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': True}",-0.26934098781422056,0.054863716735592316,-0.6821823740009432,-0.2988865483598571,0.3016222141227546,86
64,22.2909996509552,0.8271061203046106,0.1593321164449056,0.022289213149704848,438,10,3,sqrt,,False,"{'n_estimators': 438, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': False}",-0.25406954895362044,0.06189609591593467,-0.4615881243535738,-0.21792052579708654,0.2152347495552589,1
65,34.73066544532776,1.2516795762994157,0.4823354085286458,0.06489328908304541,1061,10,2,sqrt,16,True,"{'n_estimators': 1061, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': True}",-0.2864904347103711,0.06352243177462076,-0.6923168590098326,-0.305094953981861,0.30885040011455256,93
66,18.30132993062337,0.6302641924944647,0.15333334604899088,0.02026904022108456,350,10,2,sqrt,28,False,"{'n_estimators': 350, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 28, 'bootstrap': False}",-0.2704831939876516,0.08312342320309692,-0.5617484431651742,-0.24970273798324297,0.2636775828192931,23
67,19.11166508992513,0.5007628564129538,0.21533521016438803,0.01835355216471702,705,10,3,sqrt,10,True,"{'n_estimators': 705, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",-0.2931374740657198,0.019802543578288073,-0.6512018500982464,-0.3081789268618927,0.274142794980971,95
68,44.68033107121786,1.4564002970455026,0.38066816329956055,0.08195176640914449,883,10,3,sqrt,16,False,"{'n_estimators': 883, 'min_samples_split': 10, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 16, 'bootstrap': False}",-0.27660091020522354,0.07562214454072873,-0.5036466138288002,-0.23487512649776499,0.23831891011170322,4
69,27.398663838704426,0.8338906742374624,0.2003342310587565,0.02248287404399596,527,11,2,sqrt,22,False,"{'n_estimators': 527, 'min_samples_split': 11, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 22, 'bootstrap': False}",-0.282975876149456,0.04906802134025049,-0.5219694004068408,-0.2519590850720154,0.23415445793385695,28
70,28.901997168858845,0.8006346749789502,0.23033436139424643,0.020237636662198008,616,10,2,sqrt,12,False,"{'n_estimators': 616, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': False}",-0.30446222390340094,0.06630289422428699,-0.5141515000736343,-0.25077027658424944,0.2399915899500558,26
71,19.766998291015625,0.7179510763834125,0.32533470789591473,0.04875959248256642,616,11,3,sqrt,20,True,"{'n_estimators': 616, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}",-0.2602838748900287,0.05926375043211193,-0.6918245604618173,-0.29761489497324467,0.3077646465355348,82
72,47.700328985850014,1.1917327292109023,0.44900258382161456,0.061779812382837584,972,9,2,sqrt,12,False,"{'n_estimators': 972, 'min_samples_split': 9, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': False}",-0.2871782199589949,0.07724109500718117,-0.5742907146035362,-0.2614092798517833,0.2666101441422673,40
73,28.003328800201416,0.5811139367613292,0.3620023727416992,0.019611819504581688,883,10,2,sqrt,12,True,"{'n_estimators': 883, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 12, 'bootstrap': True}",-0.28377502014465206,0.06340628753449266,-0.657156369665283,-0.29250836742514746,0.2942332852842471,70
74,32.37266413370768,1.128258420152954,0.4009997049967448,0.0206076452947038,972,11,3,sqrt,18,True,"{'n_estimators': 972, 'min_samples_split': 11, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 18, 'bootstrap': True}",-0.2999228540825863,0.06178636904237763,-0.6740536291348636,-0.30406337139169076,0.30041968826078497,92
